longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,12.396693005138824
-118.33,33.9,21.0,6603.0,1984.0,5546.0,1745.0,2.6091,12.00701176473192
-118.34,33.9,23.0,2395.0,498.0,1309.0,493.0,4.9779,12.32207632128648
-118.34,33.9,37.0,542.0,105.0,355.0,118.0,5.5133,12.334026009840635
-118.34,33.9,36.0,1158.0,219.0,628.0,253.0,4.7426,12.399581391714692
-118.34,33.9,36.0,1342.0,259.0,706.0,261.0,4.1776,12.374126230526423
-118.33,33.89,39.0,1880.0,361.0,982.0,357.0,4.1953,12.332264670767934
-118.33,33.89,42.0,1816.0,338.0,897.0,306.0,5.1874,12.349306813616082
-118.34,33.89,36.0,2392.0,444.0,1346.0,445.0,6.0088,12.412680228204284
-118.34,33.89,36.0,2274.0,411.0,1232.0,423.0,5.3729999999999976,12.406970587897064
-118.35,33.9,13.0,2887.0,853.0,2197.0,800.0,2.8777,12.244812473846105
-118.35,33.9,31.0,981.0,222.0,734.0,239.0,4.875,12.356215303959893
-118.35,33.89,29.0,2940.0,708.0,2175.0,684.0,3.6486,12.341477282536376
-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552,12.36264895257227
-118.36,33.9,41.0,1355.0,349.0,655.0,329.0,2.9551,12.230765258120545
-118.35,33.9,22.0,1127.0,287.0,697.0,241.0,3.3971,12.302745532790434
-118.35,33.89,30.0,1143.0,299.0,776.0,273.0,4.2829,12.388394202324129
-118.36,33.89,37.0,1719.0,426.0,1266.0,424.0,3.375,12.337100907936577
-118.36,33.89,34.0,760.0,174.0,723.0,198.0,5.3169,12.335344981234313
-118.36,33.9,18.0,3380.0,922.0,2276.0,854.0,4.0727,12.273731294003989
-118.36,33.89,27.0,2837.0,684.0,2141.0,648.0,3.1325,12.2783933071098
-118.36,33.88,33.0,2408.0,534.0,1644.0,523.0,4.2454,12.374971181991988
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,12.471509109034635
-118.36,33.88,25.0,2845.0,710.0,1611.0,628.0,3.2049,12.49650094364998
-118.36,33.88,22.0,1388.0,336.0,930.0,287.0,2.7981,12.524526376648708
-118.36,33.88,26.0,1375.0,286.0,829.0,278.0,3.9844,12.348873444161844
-118.35,33.89,25.0,1769.0,440.0,1371.0,414.0,3.0833,12.357505349290383
-118.35,33.88,36.0,1583.0,411.0,1097.0,350.0,4.0737,12.380865935903337
-118.34,33.88,42.0,725.0,183.0,493.0,172.0,3.2589,12.360080458009522
-118.35,33.88,44.0,822.0,180.0,480.0,177.0,4.4,12.327404930697698
-118.35,33.88,36.0,1567.0,362.0,1054.0,386.0,3.2594,12.36264895257227
-118.35,33.88,25.0,1459.0,362.0,1150.0,354.0,3.35,12.377922902456833
-118.3,33.74,40.0,1896.0,416.0,950.0,383.0,2.425,12.449018824140563
-118.3,33.74,28.0,1065.0,215.0,887.0,217.0,3.9375,12.508027377268673
-118.39,33.92,41.0,80.0,20.0,61.0,23.0,5.25,12.417953004565673
-118.4,33.92,25.0,1453.0,271.0,695.0,283.0,5.9499,12.753615852231327
-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987,12.80435954506616
-118.4,33.93,35.0,2217.0,447.0,1000.0,450.0,4.7319,12.837610344458428
-118.41,33.93,38.0,3328.0,625.0,1455.0,619.0,5.0596,12.80463438360025
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333,12.788288265382837
-118.41,33.92,22.0,2340.0,584.0,1141.0,554.0,4.5729,12.729320789294722
-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,12.735818154148676
-118.41,33.92,38.0,1437.0,272.0,590.0,250.0,5.2338,12.788288265382837
-118.41,33.92,29.0,1436.0,401.0,674.0,343.0,3.6389,12.524526376648708
-118.42,33.92,25.0,3521.0,852.0,1524.0,764.0,3.8086,12.797463917135731
-118.42,33.92,41.0,1621.0,279.0,756.0,277.0,5.0594,12.75419405403986
-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,4.9286,12.740810089342478
-118.42,33.93,28.0,4603.0,993.0,2191.0,943.0,4.5743,12.85369931078831
-118.42,33.9,29.0,1929.0,523.0,686.0,455.0,5.5347,13.122365377402328
-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,13.122365377402328
-118.4,33.9,34.0,2674.0,435.0,1087.0,431.0,7.3151,13.106640416939092
-118.4,33.9,37.0,2458.0,400.0,920.0,375.0,7.8924,13.122365377402328
-118.41,33.9,39.0,2311.0,404.0,1044.0,380.0,8.468,13.064946106534379
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,13.122365377402328
-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,13.122365377402328
-118.42,33.9,37.0,1576.0,345.0,662.0,340.0,5.308,13.122365377402328
-118.42,33.9,43.0,1394.0,321.0,552.0,296.0,5.9596,13.122365377402328
-118.41,33.89,31.0,1428.0,320.0,677.0,331.0,7.2316,13.122365377402328
-118.41,33.89,35.0,1194.0,292.0,507.0,295.0,9.0812,13.122365377402328
-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,13.122365377402328
-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,13.122365377402328
-118.41,33.89,31.0,702.0,161.0,236.0,144.0,5.0497,13.122365377402328
-118.4,33.9,38.0,2868.0,466.0,1098.0,438.0,7.9059,13.075481391504198
-118.4,33.89,36.0,2334.0,430.0,1033.0,407.0,6.6321,13.084661510220318
-118.4,33.89,31.0,2926.0,492.0,1149.0,476.0,7.9611,13.122365377402328
-118.4,33.89,36.0,2127.0,314.0,807.0,306.0,8.1596,13.122365377402328
-118.39,33.9,7.0,4314.0,725.0,1699.0,718.0,8.2037,13.122365377402328
-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,12.84608272767699
-118.39,33.89,30.0,2532.0,464.0,1056.0,419.0,6.3434,13.039850955829865
-118.39,33.89,38.0,1851.0,332.0,750.0,314.0,7.3356,12.954417986554882
-118.39,33.89,40.0,826.0,143.0,389.0,147.0,7.1845,12.99020247380199
-118.36,33.89,40.0,756.0,122.0,371.0,130.0,5.0299,12.704420747785052
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,4.4271,12.725461499956653
-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211,12.688498794774466
-118.37,33.88,21.0,966.0,172.0,417.0,158.0,5.5335,12.744318864872156
-118.38,33.88,33.0,1313.0,244.0,561.0,217.0,5.2999,12.792191253331596
-118.37,33.89,21.0,2696.0,548.0,1142.0,473.0,5.6091,12.784930679687992
-118.37,33.88,20.0,2439.0,474.0,1219.0,497.0,5.9619,12.724568775600384
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,12.597438829258836
-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,12.587927887999204
-118.37,33.87,19.0,757.0,148.0,361.0,141.0,6.02,12.62544065880733
-118.37,33.88,27.0,1688.0,331.0,811.0,327.0,4.5357,12.71949489514343
-118.38,33.87,27.0,2287.0,491.0,1101.0,466.0,4.675,12.666341545679012
-118.38,33.88,27.0,3039.0,606.0,1421.0,564.0,5.5771,12.752747922189862
-118.37,33.88,26.0,2620.0,530.0,1282.0,525.0,4.4828,12.738757603649058
-118.36,33.87,17.0,1082.0,291.0,598.0,281.0,3.9868,12.549307677102204
-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,12.577636201962656
-118.37,33.87,18.0,2516.0,485.0,1128.0,433.0,5.0114,12.732574748681172
-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,12.591335046320818
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,12.602833313008192
-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,12.5977768383883
-118.36,33.86,34.0,1865.0,345.0,963.0,302.0,5.5429999999999975,12.631013530138995
-118.37,33.86,28.0,2685.0,581.0,1243.0,529.0,4.119,12.688498794774466
-118.37,33.87,23.0,1829.0,331.0,891.0,356.0,6.5755,12.793581494067123
-118.38,33.87,21.0,4151.0,1018.0,2054.0,925.0,4.9821,12.587586532815825
-118.38,33.87,17.0,2791.0,579.0,1467.0,583.0,5.7415,12.6819962172869
-118.38,33.87,23.0,2387.0,418.0,1008.0,415.0,5.8518,12.73050527270238
-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,7.521,12.737876675681356
-118.38,33.86,12.0,4235.0,735.0,1798.0,683.0,6.4242,12.80902155817197
-118.38,33.86,29.0,2787.0,475.0,1182.0,444.0,6.7613,12.773373116224143
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,12.718297290209872
-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.673999999999999,12.704724468364455
-118.38,33.87,33.0,1993.0,371.0,918.0,361.0,6.9021,12.72961704170394
-118.38,33.88,39.0,1489.0,282.0,743.0,270.0,4.8611,13.030467362699792
-118.38,33.88,34.0,1830.0,315.0,822.0,307.0,5.0602,13.025191465652055
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,13.069595311865672
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077000000000001,13.066216216781328
-118.39,33.88,33.0,2543.0,439.0,1098.0,416.0,5.9683,13.11332263275218
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,13.122365377402328
-118.39,33.88,35.0,1267.0,216.0,521.0,191.0,6.0441,13.060487973686241
-118.38,33.88,36.0,2501.0,443.0,1031.0,422.0,4.75,12.999291379814334
-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651,13.122365377402328
-118.4,33.88,36.0,1543.0,214.0,474.0,187.0,9.3399,13.122365377402328
-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5,13.122365377402328
-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,13.122365377402328
-118.4,33.88,35.0,1060.0,191.0,444.0,196.0,8.0015,13.122365377402328
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,13.122365377402328
-118.41,33.88,40.0,925.0,254.0,371.0,227.0,5.2533,13.122365377402328
-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842,13.122365377402328
-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,13.122365377402328
-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,12.981951223687584
-118.39,33.87,34.0,2395.0,469.0,1087.0,438.0,5.9683,12.885627872570652
-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,13.122365377402328
-118.4,33.88,42.0,1516.0,341.0,634.0,327.0,6.2356,13.066216216781328
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,13.08049917330563
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,13.122365377402328
-118.4,33.87,45.0,2093.0,497.0,842.0,472.0,6.3231,13.122365377402328
-118.4,33.87,34.0,3145.0,786.0,1352.0,727.0,5.0976,13.06006235120695
-118.4,33.87,45.0,2181.0,505.0,965.0,471.0,5.3816,13.122365377402328
-118.39,33.86,34.0,2361.0,442.0,915.0,437.0,5.687,12.880037006673344
-118.39,33.86,28.0,3619.0,764.0,1735.0,789.0,6.1404,12.816924583363289
-118.39,33.86,24.0,2386.0,582.0,1152.0,568.0,4.8971,12.900968296624235
-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677,12.850029581899348
-118.4,33.85,29.0,2085.0,533.0,919.0,489.0,5.6017,12.971540487669746
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,13.122365377402328
-118.42,33.85,43.0,1584.0,477.0,799.0,433.0,5.0322,12.983101310070822
-118.38,33.85,28.0,4430.0,928.0,2131.0,885.0,4.9384,12.842913989879024
-118.38,33.85,31.0,3533.0,729.0,1647.0,679.0,5.5843,12.859959112136817
-118.39,33.85,24.0,4373.0,871.0,1830.0,824.0,5.7128,12.810934911222548
-118.41,33.85,16.0,6123.0,1989.0,2853.0,1789.0,4.425,12.72605620708093
-118.39,33.85,17.0,1610.0,379.0,670.0,341.0,4.3594,12.762827201184564
-118.38,33.84,25.0,5775.0,1149.0,2637.0,1117.0,5.4968,12.847400077360323
-118.38,33.83,20.0,2270.0,498.0,1070.0,521.0,4.4615,12.860478997773688
-118.38,33.83,40.0,3070.0,570.0,1264.0,506.0,5.1626,12.977799926212976
-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,6.0382,12.780717782009118
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.1370000000000005,12.761680412068058
-118.43,33.83,19.0,6206.0,1611.0,2455.0,1472.0,5.145,12.948486067393038
-118.39,33.83,32.0,2075.0,539.0,954.0,519.0,5.6370000000000005,13.122365377402328
-118.39,33.82,30.0,3433.0,918.0,1526.0,828.0,4.5817,13.122365377402328
-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,13.122365377402328
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,12.851079450762183
-118.38,33.82,35.0,3053.0,623.0,1311.0,589.0,5.1589,12.992710169177458
-118.38,33.82,38.0,1318.0,237.0,547.0,225.0,6.0308,12.940121817410544
-118.38,33.83,35.0,2152.0,454.0,902.0,414.0,4.5179,12.965007566628122
-118.31,33.88,33.0,2147.0,505.0,1371.0,498.0,2.4219,12.471125599921594
-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,12.513189630620563
-118.32,33.88,35.0,1818.0,339.0,828.0,319.0,4.3036,12.550016896990087
-118.32,33.88,34.0,1803.0,341.0,947.0,333.0,5.5538,12.54361573715288
-118.32,33.88,37.0,1402.0,254.0,722.0,251.0,6.4781,12.502466658583977
-118.33,33.88,30.0,1856.0,444.0,899.0,435.0,3.1505,12.506177237980511
-118.33,33.88,36.0,1271.0,346.0,811.0,345.0,3.2417,12.554261685818608
-118.33,33.87,44.0,724.0,133.0,373.0,133.0,3.9167,12.489746696584415
-118.34,33.87,28.0,4605.0,1188.0,2558.0,1093.0,3.6988,12.493504686726745
-118.34,33.88,31.0,3122.0,727.0,1885.0,715.0,3.8657,12.606190147311743
-118.31,33.87,27.0,3348.0,695.0,1545.0,625.0,4.7543,12.599127733561657
-118.31,33.86,29.0,2243.0,361.0,1051.0,352.0,6.6632,12.692195656655793
-118.32,33.86,32.0,3485.0,678.0,1715.0,649.0,4.6563,12.583481155855813
-118.32,33.87,35.0,2380.0,404.0,1212.0,422.0,5.6254,12.556025043708079
-118.34,33.87,34.0,1069.0,217.0,601.0,212.0,4.6406,12.45254202214788
-118.33,33.87,36.0,2219.0,406.0,1219.0,403.0,4.2614,12.495378399098053
-118.33,33.87,35.0,743.0,128.0,385.0,137.0,6.4891,12.535736040222057
-118.32,33.86,34.0,495.0,90.0,269.0,93.0,6.4391,12.438374134629148
-118.33,33.86,38.0,914.0,176.0,519.0,174.0,6.0335,12.450586222580576
-118.33,33.86,36.0,854.0,160.0,473.0,150.0,6.3992,12.466897263812072
-118.33,33.86,38.0,1059.0,218.0,561.0,205.0,4.0,12.423600458058747
-118.34,33.86,36.0,2223.0,360.0,1162.0,376.0,5.2589999999999995,12.540399725804999
-118.34,33.86,35.0,1936.0,343.0,1008.0,346.0,5.4791,12.563397378310404
-118.34,33.87,28.0,2948.0,566.0,1445.0,524.0,5.3743,12.56549381513693
-118.35,33.87,37.0,1420.0,286.0,886.0,290.0,4.5833,12.473424451508704
-118.35,33.87,34.0,2823.0,500.0,1429.0,483.0,5.5,12.541115289341793
-118.35,33.87,28.0,2319.0,579.0,1369.0,564.0,3.6169,12.456831363877356
-118.35,33.86,28.0,2075.0,463.0,1216.0,446.0,3.9732,12.547887726561882
-118.35,33.86,24.0,2139.0,481.0,971.0,418.0,4.3859,12.510980498647022
-118.34,33.84,36.0,1561.0,252.0,740.0,253.0,6.2778,12.643359365961294
-118.33,33.84,36.0,1364.0,251.0,668.0,245.0,5.3131,12.657466685526737
-118.34,33.84,36.0,1407.0,231.0,676.0,231.0,5.269,12.712588997708066
-118.34,33.83,34.0,1761.0,329.0,965.0,329.0,5.399,12.789683939021812
-118.34,33.83,35.0,1818.0,353.0,853.0,321.0,5.8972,12.768256561571306
-118.36,33.86,37.0,1249.0,218.0,583.0,214.0,5.7422,12.708966898969884
-118.35,33.85,34.0,1770.0,291.0,916.0,289.0,5.0,12.777617004330871
-118.35,33.85,35.0,1248.0,206.0,551.0,185.0,5.6426,12.760532306316225
-118.36,33.85,36.0,1390.0,230.0,683.0,219.0,4.8906,12.720093160192684
-118.36,33.86,36.0,681.0,122.0,360.0,128.0,5.2799,12.714695845740964
-118.37,33.85,34.0,2415.0,404.0,1278.0,414.0,6.1599,12.740224094599661
-118.36,33.85,34.0,1086.0,197.0,509.0,158.0,6.1133,12.763686430794923
-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,12.887400249284777
-118.35,33.84,22.0,13133.0,3680.0,7180.0,3522.0,3.5414,12.779027640761713
-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.7030000000000003,12.797463917135731
-118.37,33.85,29.0,3662.0,586.0,1626.0,611.0,6.3974,12.92391243868049
-118.37,33.84,27.0,3245.0,605.0,1572.0,556.0,5.3773,12.845291484064564
-118.35,33.83,36.0,1102.0,193.0,522.0,172.0,6.1187,12.742566016044742
-118.36,33.83,36.0,1660.0,300.0,943.0,300.0,5.1984,12.775921609745625
-118.36,33.84,35.0,1577.0,279.0,743.0,274.0,5.7654,12.745485726148077
-118.37,33.84,35.0,1792.0,322.0,978.0,326.0,4.9583,12.744902465705762
-118.36,33.83,35.0,1378.0,247.0,645.0,217.0,5.9143,12.746651227445513
-118.36,33.83,35.0,2828.0,487.0,1439.0,490.0,5.6013,12.766259698833888
-118.37,33.83,35.0,1207.0,207.0,601.0,213.0,4.7308,12.775355838867734
-118.37,33.84,32.0,1751.0,328.0,819.0,323.0,6.7105,12.733755386362587
-118.33,33.83,5.0,13038.0,2679.0,5272.0,2523.0,5.5023,12.565144714068628
-118.32,33.85,42.0,3146.0,770.0,1859.0,740.0,3.5073,12.366489366936078
-118.31,33.84,52.0,1819.0,464.0,1068.0,424.0,3.625,12.508766475602393
-118.32,33.83,51.0,2399.0,516.0,1160.0,514.0,3.8456,12.672632852998149
-118.32,33.84,42.0,1486.0,420.0,897.0,377.0,1.6228,12.837610344458428
-118.31,33.83,50.0,696.0,311.0,382.0,234.0,2.775,12.323855681186558
-118.31,33.83,45.0,2929.0,755.0,1635.0,652.0,2.9375,12.517227074167097
-118.31,33.82,35.0,3462.0,814.0,1902.0,700.0,3.4019999999999997,12.542187675503545
-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,12.644327576461329
-118.31,33.82,39.0,2198.0,425.0,1160.0,436.0,4.1406,12.687572439914335
-118.31,33.82,26.0,2345.0,408.0,1195.0,377.0,5.4925,12.798570417940189
-118.31,33.81,23.0,3942.0,748.0,1679.0,711.0,4.1169,12.801055577302888
-118.31,33.81,30.0,1773.0,356.0,905.0,352.0,4.3056,12.724866438945341
-118.32,33.82,25.0,2587.0,512.0,1219.0,509.0,4.4271,12.853437633434991
-118.32,33.82,22.0,2508.0,402.0,1254.0,395.0,7.0935,12.84660987581782
-118.32,33.81,28.0,2142.0,445.0,1140.0,422.0,4.8438,12.754771921724245
-118.32,33.81,27.0,2113.0,380.0,1109.0,360.0,4.7062,12.785491060761776
-118.33,33.82,26.0,5591.0,934.0,2824.0,939.0,6.5861,12.942758128104602
-118.34,33.8,25.0,4177.0,832.0,2123.0,789.0,5.0814,13.009866346177184
-118.35,33.82,28.0,7591.0,1710.0,3420.0,1635.0,4.0708,12.703509032177148
-118.36,33.82,36.0,1784.0,311.0,901.0,293.0,6.2247,12.733755386362587
-118.37,33.82,39.0,2794.0,444.0,1319.0,441.0,5.877999999999999,12.868245021790688
-118.37,33.82,36.0,2463.0,447.0,1125.0,424.0,6.0176,12.773373116224143
-118.37,33.82,36.0,2416.0,394.0,1115.0,386.0,6.256,12.812844610343374
-118.36,33.82,36.0,1083.0,187.0,522.0,187.0,5.7765,12.735229225980888
-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,12.796079067170606
-118.36,33.82,28.0,67.0,15.0,49.0,11.0,6.1359,12.706847933442663
-118.36,33.81,25.0,9042.0,2022.0,4458.0,1944.0,4.5592,12.84476364029406
-118.36,33.81,26.0,1575.0,300.0,881.0,309.0,5.1778,12.793581494067123
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,13.035279270497215
-118.38,33.81,33.0,2349.0,407.0,954.0,373.0,6.4956,13.089013397722775
-118.38,33.81,20.0,1975.0,306.0,703.0,292.0,8.5491,12.924643878430278
-118.44,33.81,33.0,3994.0,990.0,1647.0,931.0,5.0106,13.122365377402328
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,13.122365377402328
-118.36,33.81,34.0,2211.0,502.0,1113.0,488.0,4.7026,12.784930679687992
-118.37,33.81,33.0,5057.0,790.0,2021.0,748.0,6.8553,13.086114244729208
-118.37,33.81,36.0,1283.0,209.0,563.0,209.0,6.9296,13.122365377402328
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,13.099094750464975
-118.38,33.81,39.0,2400.0,373.0,877.0,372.0,5.7361,13.122365377402328
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,13.09704556942004
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,13.122365377402328
-118.33,33.79,29.0,4389.0,873.0,2069.0,901.0,4.1071,12.809295118562131
-118.34,33.79,36.0,716.0,123.0,388.0,124.0,5.0254,12.765688433465597
-118.34,33.8,34.0,1730.0,427.0,1008.0,393.0,3.9408,12.699853834686905
-118.34,33.8,33.0,2194.0,469.0,987.0,397.0,5.0951,12.672632852998149
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,12.64979646575543
-118.35,33.8,19.0,6224.0,1105.0,3152.0,1076.0,5.9541,13.122365377402328
-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,12.640772878906674
-118.32,33.8,29.0,3254.0,717.0,1593.0,680.0,4.0536,12.563047544477904
-118.31,33.79,35.0,2290.0,563.0,1374.0,530.0,3.2472,12.447841660967548
-118.31,33.8,31.0,4464.0,991.0,2420.0,947.0,4.0425,12.535016615730594
-118.32,33.8,39.0,1415.0,298.0,729.0,278.0,3.1648,12.408196829620309
-118.32,33.79,35.0,2924.0,658.0,1675.0,602.0,3.8287,12.542187675503545
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,12.660645327745366
-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,12.565144714068628
-118.31,33.79,38.0,1601.0,352.0,711.0,304.0,3.3958,12.429216196844383
-118.31,33.78,30.0,4573.0,819.0,2411.0,819.0,3.5804,12.857876862555736
-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,12.510243035486758
-118.34,33.78,25.0,11016.0,1626.0,4168.0,1584.0,8.1782,13.122365377402328
-118.36,33.79,34.0,5166.0,704.0,2071.0,668.0,8.3609,13.122365377402328
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,13.122365377402328
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,13.122365377402328
-118.36,33.8,34.0,2629.0,369.0,966.0,375.0,10.1241,13.122365377402328
-118.38,33.8,36.0,4421.0,702.0,1433.0,624.0,8.0838,13.122365377402328
-118.45,33.8,31.0,4803.0,575.0,1490.0,577.0,11.9993,13.122365377402328
-118.39,33.79,30.0,4402.0,563.0,1582.0,551.0,10.898,13.122365377402328
-118.4,33.78,24.0,4787.0,562.0,1653.0,548.0,12.9758,13.122365377402328
-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,13.122365377402328
-118.41,33.77,22.0,7554.0,991.0,2808.0,946.0,10.06,13.122365377402328
-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,13.122365377402328
-118.42,33.78,36.0,2093.0,303.0,802.0,300.0,8.0957,13.122365377402328
-118.37,33.77,26.0,6339.0,876.0,2540.0,880.0,10.1447,13.122365377402328
-118.38,33.77,21.0,11353.0,1537.0,4649.0,1504.0,9.821,13.122365377402328
-118.38,33.77,17.0,10950.0,2207.0,4713.0,2043.0,6.3064,12.943954157430289
-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,13.122365377402328
-118.4,33.78,26.0,5005.0,776.0,2357.0,790.0,8.5421,13.122365377402328
-118.42,33.75,22.0,17591.0,2604.0,6897.0,2492.0,8.2831,13.122365377402328
-118.34,33.76,34.0,5586.0,674.0,1871.0,636.0,15.0001,13.122365377402328
-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973,13.122365377402328
-118.38,33.75,23.0,8277.0,1290.0,3176.0,1159.0,7.6986,13.122365377402328
-118.39,33.71,18.0,1193.0,233.0,475.0,228.0,7.5594,13.122365377402328
-118.41,33.75,4.0,311.0,51.0,128.0,46.0,9.8091,13.122365377402328
-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,6.6447,12.940361769421294
-118.31,33.76,26.0,4486.0,709.0,1873.0,719.0,6.5704,12.935310646234473
-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,12.7863310440115
-118.31,33.75,34.0,2338.0,393.0,1031.0,373.0,6.287000000000001,12.89017908143797
-118.33,33.77,33.0,4244.0,595.0,1534.0,557.0,9.8214,13.122365377402328
-118.32,33.75,33.0,2996.0,398.0,1048.0,387.0,9.267000000000001,13.122365377402328
-118.32,33.75,37.0,1080.0,135.0,366.0,142.0,11.6677,13.122365377402328
-118.32,33.74,24.0,6097.0,794.0,2248.0,806.0,10.1357,13.122365377402328
-118.32,33.77,37.0,627.0,95.0,259.0,106.0,6.8870000000000005,13.122365377402328
-118.34,34.09,37.0,1442.0,501.0,998.0,503.0,2.4432,12.206072645530174
-118.35,34.09,35.0,1989.0,634.0,1108.0,593.0,1.6081,12.573835886454326
-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,12.493879710170106
-118.35,34.09,35.0,2234.0,689.0,1334.0,662.0,2.5444,12.372010723073604
-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,12.652359748158593
-118.36,34.09,36.0,1616.0,465.0,773.0,429.0,2.6,12.65587356745839
-118.36,34.09,33.0,3463.0,1170.0,1845.0,1134.0,2.0205,12.404103496029308
-118.36,34.09,30.0,2353.0,728.0,1365.0,718.0,2.0702,12.554261685818608
-118.36,34.1,37.0,7097.0,2010.0,2913.0,1939.0,2.875,12.611537753638338
-118.36,34.09,36.0,1390.0,458.0,874.0,468.0,2.5812,12.206072645530174
-118.36,34.09,28.0,1111.0,300.0,526.0,294.0,2.6136,12.856573251368646
-118.37,34.09,38.0,1349.0,344.0,547.0,309.0,3.2159,12.856573251368646
